best_x,best_y,hmax,maxeval,neval
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,321391.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,206626.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,2498.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,150547.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,279772.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,8986.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,103374.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,147771.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,94687.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,175398.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,40393.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,266144.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,366272.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,33947.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,309469.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,246998.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,481834.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,151783.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,13746.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,628488.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,83445.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,453653.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,92759.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,98542.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,545112.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,42307.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,457199.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,359530.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,219937.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,213745.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,597685.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,314858.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,364826.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,402862.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,707798.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,185348.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,371520.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,705253.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,177132.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,119734.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,207711.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,172653.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,415408.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,252957.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,1.0,inf,423679.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,64543.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,387522.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,935068.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,115925.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,131553.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,263871.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,29369.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,39162.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,18816.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,325183.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,42396.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,623062.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,107714.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,190225.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,248731.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,20322.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,77439.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,171161.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,809603.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,353472.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,123487.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,198587.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,6634.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,214303.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,170246.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,524341.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,271373.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,173052.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,207635.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,66336.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,20085.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,387224.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,92369.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,111950.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,156222.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,368870.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,264342.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,139675.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,20184.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,248645.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,296526.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,85193.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,912769.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,573728.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,383829.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,201013.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,11437.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,639579.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,48310.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,591064.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,138737.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,151328.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,109729.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,209134.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,47015.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,169561.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,780990.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,298737.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,303820.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,706348.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,57545.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,21210.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,21574.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,378181.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,28944.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,262358.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,612507.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,130449.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,439144.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,23432.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,680476.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,215691.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,623967.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,26390.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,89283.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,237036.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,209407.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,1611.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,28155.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,31705.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,111958.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,31981.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,75000.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,320727.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,611025.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,5365.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,39736.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,32298.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,651216.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,826082.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,202477.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,57846.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,55850.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,148180.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,175158.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,316230.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,69856.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,10666.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,88505.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,136306.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,103000.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,197177.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,139437.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,182117.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,378286.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,632067.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,93680.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,40418.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,246930.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,305482.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,56415.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,272417.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,145312.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,491734.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,184526.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,159511.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,234059.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,785637.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,363166.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,272812.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,60562.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,106965.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,6307.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,4716.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,395269.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,16306.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,91585.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,135571.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,55780.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,125366.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,130646.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,392562.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,181401.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,316767.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,276745.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,438460.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,31203.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,278328.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,13865.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,246523.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,185088.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,61483.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,328838.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,466659.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,343040.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,70136.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,92525.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,78463.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,433848.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,418306.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,126118.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,188461.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,371318.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,202551.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,68132.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,267400.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,95766.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,1136319.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,289755.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,1503169.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,166285.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,470591.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,459314.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,156883.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,127299.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,117651.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,184052.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,632182.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,232650.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,23587.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,1835645.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,705179.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,221106.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,118433.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,129979.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,104282.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,6377.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,250284.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,199762.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,291992.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,19630.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,319096.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,4925.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,205655.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,824927.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,554720.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,208001.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,128454.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,60574.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,21480.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,192158.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,333366.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,238354.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,151296.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,4434.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,1112625.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,121740.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,105013.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,491779.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,5.0,inf,9159.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,40808.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,22521.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,603202.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,15497.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,60325.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,152912.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,67282.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,159685.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,172069.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,98400.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,861537.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,946964.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,120136.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,168933.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,402504.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,48428.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,339958.0
[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1],0.0,10.0,inf,238766.0
